job_id,index_year,source_url,filename,id_url_mismatch,first_seen,last_fetched,sha256,http_status,fetch_note
030500,2018,https://media.ark.org/ardot/030500env.pdf,030500env.pdf,0,2026-09-14,,,,
030503,2018,https://media.ark.org/ardot/030503env.pdf,030503env.pdf,0,2026-09-14,,,,
040684,2018,https://media.ark.org/ardot/040684env.pdf,040684env.pdf,0,2026-09-14,,,,
040729,2018,https://media.ark.org/ardot/040729env.pdf,040729env.pdf,0,2026-09-14,,,,
050315,2018,https://media.ark.org/ardot/050315env.pdf,050315env.pdf,0,2026-09-14,,,,
050316,2018,https://media.ark.org/ardot/050316env.pdf,050316env.pdf,0,2026-09-14,,,,
050320,2018,https://media.ark.org/ardot/050320env.pdf,050320env.pdf,0,2026-09-14,,,,
050323,2018,https://media.ark.org/ardot/050323env.pdf,050323env.pdf,0,2026-09-14,,,,
050325,2018,https://media.ark.org/ardot/050325env.pdf,050325env.pdf,0,2026-09-14,,,,
050353,2018,https://media.ark.org/ardot/050353env.pdf,050353env.pdf,0,2026-09-14,,,,
050355,2018,https://media.ark.org/ardot/050355env.pdf,050355env.pdf,0,2026-09-14,,,,
050357,2018,https://media.ark.org/ardot/050357env.pdf,050357env.pdf,0,2026-09-14,,,,
050358,2018,https://media.ark.org/ardot/050358env.pdf,050358env.pdf,0,2026-09-14,,,,
050362,2018,https://media.ark.org/ardot/050362env.pdf,050362env.pdf,0,2026-09-14,,,,
050365,2018,https://media.ark.org/ardot/050365env.pdf,050365env.pdf,0,2026-09-14,,,,
050368,2018,https://media.ark.org/ardot/050368env.pdf,050368env.pdf,0,2026-09-14,,,,
050372,2018,https://media.ark.org/ardot/050372env.pdf,050372env.pdf,0,2026-09-14,,,,
050375,2018,https://media.ark.org/ardot/050375env.pdf,050375env.pdf,0,2026-09-14,,,,
050380,2018,https://media.ark.org/ardot/050380env.pdf,050380env.pdf,0,2026-09-14,,,,
061190,2018,https://media.ark.org/ardot/061190env.pdf,061190env.pdf,0,2026-09-14,,,,
061335,2018,https://media.ark.org/ardot/061335env.pdf,061335env.pdf,0,2026-09-14,,,,
061448,2018,https://media.ark.org/ardot/061448env.pdf,061448env.pdf,0,2026-09-14,,,,
061471,2018,https://media.ark.org/ardot/061471env.pdf,061471env.pdf,0,2026-09-14,,,,
061500,2018,https://media.ark.org/ardot/061500env.pdf,061500env.pdf,0,2026-09-14,,,,
061514,2018,https://media.ark.org/ardot/061514env.pdf,061514env.pdf,0,2026-09-14,,,,
